107070b f0e0c08000000000 600000000000
10107070a f0e0a08000000000 880000000000
101070728 f0e0288000000000 8000000008000000
121070528 70e0288008000000 4000040000000000
161070128 30e02c8008000000 40000000000004
8000121050528 30e02c8008000000 20000000020000
121071428 30e02c8008000000 200000000200
131070128 30e02c8008000000 40000000000004
400000121070128 30e02c8008000000 1000000000000400
140070728 70e0288008000000 40000000000004
8000000140070528 70a0288008000004 2000000000000200
40000140060728 70a0288008000004 2000000000000800
800140070528 70a0288008000004 2000000000000200
10000140060728 70a0288008000004 2000000002000000
4140060728 70a0288008000004 2000000000000800
8000101050728 70e0288008000000 4000040000000000
8004101040728 30e02c8008000000 20000000000002
18000101040728 30e02c8008000000 1000000004000000
4008000101050328 30e02c8008000000 40000000000004
8400101050328 30e02c8008000000 40000000000004
8001101040728 30e02c8008000000 40000000000001
111070328 70e0288008000000 4000000000001000
4000000111070228 30e0288008001000 1000000000000100
400111070228 30e0288008001000 80000000800000
100111070228 30e0288008001000 40000000000004
4000000110070328 30e0288008001000 1000000000000400
400110070328 30e0288008001000 200000000800
901050728 70e0288008000000 4000000004000000
1901040728 30e028800c000000 40000000000001
2901050720 30e028800c000000 40000000100000
4801050728 30e028800c000000 8000000002
10000801050728 30e028800c000000 20000000020000
4000901040728 30e028800c000000 40000000000001
10507030a f0e0288000000000 8000000002000000
105070328 70e0288002000000 4000040000000000
1105030328 30e02c8002000000 40000000040000
105060368 30e02c8002000000 2000000008000000
4000105030328 30e02c8002000000 2000000008000000
105070628 30e02c8002000000 2000000008000000
1050d0328 30e02c8002000000 2000000000000800
10507060a 70e0288002000000 4000040000000000
110503060a 30e02c8002000000 40000000000001
400010503060a 30e02c8002000000 2000000008000000
1050d060a 30e02c8002000000 2000000000000800
105070c0a 30e02c8002000000 2000000008000000
1050d030a 70e0288002000000 2000000000000800
3050d0308 50e0288002000800 4000040000000000
1050d120a 50e0288002000800 4000040000000000
1050d0328 50e0288002000800 4000040000000000
1050d210a 50e0288002000800 4000040000000000
201050d010a 50e0288002000800 4000010000000000
10407130a 70e0288002000000 4000040000000000
10407520a 30e02c8002000000 2000000008000000
1040f1308 30e02c8002000000 2000000000000800
304071308 30e02c8002000000 2000000008000000
10416130a 30e02c8002000000 2000000000000800
10407910a 30e02c8002000000 2000000008000000
30505030a 70e0288002000000 4000040000000000
3050d0308 30e02c8002000000 2000000000000800
30514030a 30e02c8002000000 2000000008000000
120505030a 30e02c8002000000 2000000008000000
305050328 30e02c8002000000 2000000008000000
130501030a 30e02c8002000000 40000000040000
1010d070a f0e0288000000000 8000000002000000
80000001010d050a 70e0288002000000 2000000000000200
80080001010d0502 50e0288002000200 4000040000000000
80000003010d0508 50e0288002000200 4000040000000000
80000009010d0502 50e0288002000200 20000000020000
80000001010d0528 50e0288002000200 4000040000000000
80000001040d050a 50e0288002000200 4000040000000000
8001010d050a 70e0288002000000 2000000000000200
88001010d0502 50e0288002000200 4000040000000000
8003010d0508 50e0288002000200 4000040000000000
8009010d0502 50e0288002000200 20000000020000
8001010d0528 50e0288002000200 4000040000000000
8001040d050a 50e0288002000200 4000040000000000
1810d050a 70e0288002000000 2000000000000200
80001810d0502 50e0288002000200 4000040000000000
3810d0508 50e0288002000200 4000040000000000
9810d0502 50e0288002000200 20000000020000
1810d0528 50e0288002000200 4000040000000000
1840d050a 50e0288002000200 4000040000000000
8000001010d050a 70e0288002000000 4000040000000000
8080001010d0508 30e02c8002000000 20000000000002
8000009010d0508 30e02c8002000000 20000000000002
c000001010d040a 30e02c8002000000 80000000800000
8020001010d0508 30e02c8002000000 1000000004000000
8080001010d0502 30e02c8002000000 20000000020000
80001010d0702 70e0288002000000 4000040000000000
40080001000d0702 30e02c8002000000 1000000001000000
40080001010d0302 30e02c8002000000 1000000000000400
80009010d0700 30e02c8002000000 20000000000002
84001000d0702 30e02c8002000000 20000000020000
84001010d0302 30e02c8002000000 40000000000001
101070d0a f0e0288000000000 8000000008000000
8000101070d02 70e0288008000000 4000040000000000
4008000101070902 30e02c8008000000 40000000000001
8400101070902 30e02c8008000000 40000000000001
8100101070902 30e02c8008000000 40000000000001
8000140070d02 30e02c8008000000 2000000000000200
8000301070d00 30e02c8008000000 20000000000008
140070d0a 70e0288008000000 2000000000000200
800000014007050a 50e0288008000200 4000040000000000
200000014007050a 50e0288008000200 4000040000000000
8000140070d02 50e0288008000200 4000040000000000
80014007050a 50e0288008000200 4000040000000000
8000140050d0a 50e0288008000200 4000040000000000
8000101050d0a 70e0288008000000 4000040000000000
8004101040d0a 30e02c8008000000 20000000020000
18000101040d0a 30e02c8008000000 1000000004000000
400800010105090a 30e02c8008000000 40000000000001
840010105090a 30e02c8008000000 20000000020000
8001101040d0a 30e02c8008000000 40000000000001
301070d08 70e0288008000000 4000040000000000
340070d08 30e02c8008000000 40000000000001
8000301050d08 30e02c8008000000 20000000080000
b01070d00 30e02c8008000000 80000000200
1201070d08 30e02c8008000000 40000100000000
901070d02 70e0288008000000 4000000004000000
2901070d00 30e028800c000000 40000400000000
2901050d02 30e028800c000000 40000000100000
10000801070d02 30e028800c000000 20000000000008
4801070d02 30e028800c000000 8000000008
9010f0d00 30e028800c000000 1000000010000000
10307050a f0e0288000000000 8000000008000000
800010305050a 70e0288008000000 4000040000000000
400800010205050a 30e02c8008000000 20000000020000
800410304050a 30e02c8008000000 40000000000001
1800010304050a 30e02c8008000000 1000000004000000
400800010305010a 30e02c8008000000 40000000000001
8000903050508 30e02c8008000000 20000000000002
